track_id,wave,R_gpx,join_rule,t_entry,t_exit,residence_s,body_time_s,n_frames,n_internal_gaps,censor_left,censor_right,censor_reason,r_at_entry,r_at_exit,r_min,track_t_start,track_t_end,track_duration_s,n_obs_track
W156-T601,156,300.0,A_prereg_0.05s,773.9667,773.9667,0.0,0.0167,1,0,1,1,track_birth|track_end,195.32,195.32,195.32,773.9667,773.9667,0.0,1
W156-T602,156,300.0,A_prereg_0.05s,774.1833,774.1833,0.0,0.0167,1,0,1,1,track_birth|track_end,222.8,222.8,222.8,774.1833,774.1833,0.0,1
W156-T605,156,300.0,A_prereg_0.05s,774.75,774.75,0.0,0.0167,1,0,1,1,track_birth|track_end,97.58,97.58,97.58,774.75,774.75,0.0,1
W156-T606,156,300.0,A_prereg_0.05s,775.0167,775.0167,0.0,0.0167,1,0,1,1,track_birth|track_end,128.3,128.3,128.3,775.0167,775.0167,0.0,1
W156-T607,156,300.0,A_prereg_0.05s,775.0333,775.0333,0.0,0.0167,1,0,1,1,track_birth|track_end,96.15,96.15,96.15,775.0333,775.0333,0.0,1
W156-T608,156,300.0,A_prereg_0.05s,775.2333,775.2333,0.0,0.0167,1,0,1,1,track_birth|track_end,57.52,57.52,57.52,775.2333,775.2333,0.0,1
W156-T613,156,300.0,A_prereg_0.05s,775.6333,775.6333,0.0,0.0167,1,0,1,1,track_birth|track_end,197.4,197.4,197.4,775.6333,775.6333,0.0,1
W156-T614,156,300.0,A_prereg_0.05s,776.0333,776.0333,0.0,0.0167,1,0,1,1,track_birth|track_end,126.71,126.71,126.71,776.0333,776.0333,0.0,1
W156-T615,156,300.0,A_prereg_0.05s,776.05,776.05,0.0,0.0167,1,0,1,1,track_birth|track_end,210.51,210.51,210.51,776.05,776.05,0.0,1
W156-T619,156,300.0,A_prereg_0.05s,776.2333,776.2333,0.0,0.0167,1,0,1,1,track_birth|track_end,293.18,293.18,293.18,776.2333,776.2333,0.0,1
W156-T621,156,300.0,A_prereg_0.05s,776.3,776.3,0.0,0.0167,1,0,1,1,track_birth|track_end,240.3,240.3,240.3,776.3,776.3,0.0,1
W156-T622,156,300.0,A_prereg_0.05s,776.85,776.85,0.0,0.0167,1,0,1,1,track_birth|track_end,82.56,82.56,82.56,776.85,776.85,0.0,1
W156-T623,156,300.0,A_prereg_0.05s,776.8833,776.8833,0.0,0.0167,1,0,1,1,track_birth|track_end,168.33,168.33,168.33,776.8833,776.8833,0.0,1
W156-T624,156,300.0,A_prereg_0.05s,776.9167,776.9167,0.0,0.0167,1,0,1,1,track_birth|track_end,205.93,205.93,205.93,776.9167,776.9167,0.0,1
W156-T625,156,300.0,A_prereg_0.05s,777.1333,777.1333,0.0,0.0167,1,0,1,1,track_birth|track_end,176.13,176.13,176.13,777.1333,777.1333,0.0,1
W156-T626,156,300.0,A_prereg_0.05s,777.1333,777.1333,0.0,0.0167,1,0,1,1,track_birth|track_end,182.33,182.33,182.33,777.1333,777.1333,0.0,1
W156-T627,156,300.0,A_prereg_0.05s,777.2167,777.2167,0.0,0.0167,1,0,1,1,track_birth|track_end,198.67,198.67,198.67,777.2167,777.2167,0.0,1
W156-T631,156,300.0,A_prereg_0.05s,778.1333,778.1333,0.0,0.0167,1,0,1,1,track_birth|track_end,47.32,47.32,47.32,778.1333,778.1333,0.0,1
W156-T634,156,300.0,A_prereg_0.05s,778.5,778.5,0.0,0.0167,1,0,1,1,track_birth|track_end,278.4,278.4,278.4,778.5,778.5,0.0,1
W156-T635,156,300.0,A_prereg_0.05s,778.5,778.5,0.0,0.0167,1,0,1,1,track_birth|track_end,297.03,297.03,297.03,778.5,778.5,0.0,1
W156-T636,156,300.0,A_prereg_0.05s,778.5167,778.5167,0.0,0.0167,1,0,1,1,track_birth|track_end,187.09,187.09,187.09,778.5167,778.5167,0.0,1
W156-T641,156,300.0,A_prereg_0.05s,779.1833,779.1833,0.0,0.0167,1,0,1,1,track_birth|track_end,192.25,192.25,192.25,779.1833,779.1833,0.0,1
W156-T642,156,300.0,A_prereg_0.05s,779.2167,779.2167,0.0,0.0167,1,0,1,1,track_birth|track_end,106.87,106.87,106.87,779.2167,779.2167,0.0,1
W156-T643,156,300.0,A_prereg_0.05s,779.2667,779.2667,0.0,0.0167,1,0,1,1,track_birth|track_end,97.87,97.87,97.87,779.2667,779.2667,0.0,1
W156-T644,156,300.0,A_prereg_0.05s,779.2667,779.2667,0.0,0.0167,1,0,1,1,track_birth|track_end,138.33,138.33,138.33,779.2667,779.2667,0.0,1
W156-T645,156,300.0,A_prereg_0.05s,779.2833,779.2833,0.0,0.0167,1,0,1,1,track_birth|track_end,54.03,54.03,54.03,779.2833,779.2833,0.0,1
W156-T646,156,300.0,A_prereg_0.05s,779.6,779.6,0.0,0.0167,1,0,1,1,track_birth|track_end,263.58,263.58,263.58,779.6,779.6,0.0,1
W156-T647,156,300.0,A_prereg_0.05s,779.6333,779.6333,0.0,0.0167,1,0,1,1,track_birth|track_end,225.67,225.67,225.67,779.6333,779.6333,0.0,1
W156-T648,156,300.0,A_prereg_0.05s,779.7,779.7,0.0,0.0167,1,0,1,1,track_birth|track_end,286.09,286.09,286.09,779.7,779.7,0.0,1
W156-T649,156,300.0,A_prereg_0.05s,779.95,779.95,0.0,0.0167,1,0,1,1,track_birth|track_end,23.54,23.54,23.54,779.95,779.95,0.0,1
W156-T650,156,300.0,A_prereg_0.05s,780.3167,780.3167,0.0,0.0167,1,0,1,1,track_birth|track_end,19.86,19.86,19.86,780.3167,780.3167,0.0,1
W157-T001,157,300.0,A_prereg_0.05s,797.85,798.05,0.2,0.2167,13,0,0,1,track_end,286.91,48.91,28.63,784.2,798.05,13.85,786
W157-T002,157,300.0,A_prereg_0.05s,787.6,788.2667,0.6667,0.6833,41,0,0,1,unobserved_gap_after,291.22,218.03,217.26,784.9167,796.9,11.9833,681
W157-T002,157,300.0,A_prereg_0.05s,788.35,788.4667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,236.77,288.97,236.77,784.9167,796.9,11.9833,681
W157-T002,157,300.0,A_prereg_0.05s,788.5333,788.5333,0.0,0.0167,1,0,1,0,unobserved_gap_before,293.31,293.31,293.31,784.9167,796.9,11.9833,681
W157-T002,157,300.0,A_prereg_0.05s,789.6667,792.3667,2.7,2.7167,163,0,0,1,unobserved_gap_after,299.61,200.18,153.11,784.9167,796.9,11.9833,681
W157-T002,157,300.0,A_prereg_0.05s,792.4667,792.7167,0.25,0.2667,16,0,1,0,unobserved_gap_before,201.69,291.93,197.07,784.9167,796.9,11.9833,681
W157-T002,157,300.0,A_prereg_0.05s,796.6,796.9,0.3,0.3167,19,0,0,1,track_end,288.76,172.45,172.45,784.9167,796.9,11.9833,681
W157-T003,157,300.0,A_prereg_0.05s,782.9833,783.0,0.0167,0.0333,2,0,0,1,unobserved_gap_after,297.02,265.1,265.1,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,783.6167,783.6833,0.0666,0.0833,5,0,1,1,unobserved_gap_before|unobserved_gap_after,247.04,271.34,231.19,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,788.6167,789.05,0.4333,0.3833,23,4,0,1,unobserved_gap_after,297.38,152.68,130.25,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,789.1,789.2667,0.1667,0.1833,11,0,1,0,unobserved_gap_before,200.08,273.17,200.08,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,792.9833,793.4833,0.5,0.4167,25,4,0,1,unobserved_gap_after,277.76,272.4,225.45,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,793.5333,793.5667,0.0334,0.05,3,0,1,0,unobserved_gap_before,286.33,294.66,286.33,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,794.55,794.9,0.35,0.3333,20,1,0,1,unobserved_gap_after,295.96,94.72,94.72,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,794.9667,794.9833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,62.3,62.68,62.3,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,795.0333,795.2667,0.2334,0.1833,11,3,1,1,unobserved_gap_before|unobserved_gap_after,49.04,124.68,49.04,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,795.4167,795.6333,0.2166,0.1667,10,4,1,1,unobserved_gap_before|unobserved_gap_after,125.35,118.03,56.28,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,795.6833,795.7,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,128.67,128.67,128.67,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,795.8,795.8,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,22.71,22.71,22.71,782.7,795.8667,13.1667,590
W157-T003,157,300.0,A_prereg_0.05s,795.8667,795.8667,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,26.73,26.73,26.73,782.7,795.8667,13.1667,590
W157-T004,157,300.0,A_prereg_0.05s,797.9333,798.5167,0.5834,0.5833,35,1,0,1,unobserved_gap_after,232.78,195.59,195.55,787.7,799.0667,11.3667,616
W157-T004,157,300.0,A_prereg_0.05s,798.7333,798.7333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,194.48,194.48,194.48,787.7,799.0667,11.3667,616
W157-T004,157,300.0,A_prereg_0.05s,798.8333,798.8833,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,157.93,112.08,112.08,787.7,799.0667,11.3667,616
W157-T004,157,300.0,A_prereg_0.05s,799.0,799.0667,0.0667,0.0667,4,1,1,1,unobserved_gap_before|track_end,108.78,98.92,98.92,787.7,799.0667,11.3667,616
W157-T005,157,300.0,A_prereg_0.05s,787.2833,788.2667,0.9834,0.9667,58,2,0,1,unobserved_gap_after,299.44,138.59,108.91,785.25,793.6833,8.4333,455
W157-T005,157,300.0,A_prereg_0.05s,788.35,788.4667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,158.59,214.22,158.59,785.25,793.6833,8.4333,455
W157-T005,157,300.0,A_prereg_0.05s,788.5333,788.6833,0.15,0.1667,10,0,1,0,unobserved_gap_before,223.65,292.46,223.65,785.25,793.6833,8.4333,455
W157-T006,157,300.0,A_prereg_0.05s,786.75,788.2667,1.5167,1.5,90,2,0,1,unobserved_gap_after,289.27,265.23,193.22,785.0,792.2333,7.2333,400
W157-T006,157,300.0,A_prereg_0.05s,788.35,788.4167,0.0667,0.0833,5,0,1,0,unobserved_gap_before,280.9,297.99,280.9,785.0,792.2333,7.2333,400
W157-T006,157,300.0,A_prereg_0.05s,789.7,790.8833,1.1833,1.1833,71,1,0,1,unobserved_gap_after,269.87,289.33,255.98,785.0,792.2333,7.2333,400
W157-T006,157,300.0,A_prereg_0.05s,791.1833,792.2333,1.05,1.0333,62,1,1,1,unobserved_gap_before|track_end,289.72,252.87,252.87,785.0,792.2333,7.2333,400
W157-T007,157,300.0,A_prereg_0.05s,786.55,786.55,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,233.46,233.46,233.46,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,786.6,787.1333,0.5333,0.55,33,0,1,1,unobserved_gap_before|unobserved_gap_after,179.91,99.54,99.54,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,787.1833,787.1833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,38.04,38.04,38.04,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,787.3167,787.5833,0.2666,0.2333,14,3,1,1,unobserved_gap_before|unobserved_gap_after,113.21,132.08,93.37,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,787.6667,787.6833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,230.51,230.51,230.51,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,787.75,787.85,0.1,0.1167,7,0,1,0,unobserved_gap_before,291.67,291.88,289.16,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,787.9167,788.25,0.3333,0.3333,20,1,0,1,unobserved_gap_after,295.75,292.23,292.23,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,790.3833,790.6167,0.2334,0.25,15,0,0,0,,290.69,291.45,290.69,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,790.8167,790.8167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,293.54,293.54,293.54,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,791.9833,791.9833,0.0,0.0167,1,0,0,0,,299.26,299.26,299.26,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,792.3667,792.4833,0.1166,0.1167,7,1,0,0,,292.07,299.58,292.07,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,792.5333,792.7667,0.2334,0.25,15,0,0,0,,299.77,299.07,282.86,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,793.5333,793.6333,0.1,0.0833,5,1,0,1,unobserved_gap_after,296.26,250.57,250.57,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,793.6833,793.9667,0.2834,0.2333,14,4,1,1,unobserved_gap_before|unobserved_gap_after,218.02,106.74,106.74,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,794.0167,794.0833,0.0666,0.0833,5,0,1,1,unobserved_gap_before|unobserved_gap_after,82.14,66.88,66.72,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,794.2,794.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,26.38,26.38,26.38,785.55,794.2833,8.7333,386
W157-T007,157,300.0,A_prereg_0.05s,794.2833,794.2833,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,123.85,123.85,123.85,785.55,794.2833,8.7333,386
W157-T008,157,300.0,A_prereg_0.05s,789.6333,790.9667,1.3334,1.3167,79,1,0,1,unobserved_gap_after,222.67,56.94,9.56,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.0167,791.0333,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,65.37,65.37,65.37,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.15,791.1667,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,49.9,49.9,49.9,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.2667,791.3333,0.0666,0.0833,5,0,1,1,unobserved_gap_before|unobserved_gap_after,121.44,117.69,115.46,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.4,791.65,0.25,0.2,12,2,1,1,unobserved_gap_before|unobserved_gap_after,94.99,130.75,94.99,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.7,791.7,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,127.49,127.49,127.49,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.7833,791.8333,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,170.96,122.88,122.88,785.1,792.1167,7.0167,368
W157-T008,157,300.0,A_prereg_0.05s,791.9333,792.1167,0.1834,0.2,12,0,1,1,unobserved_gap_before|track_end,179.89,192.01,179.89,785.1,792.1167,7.0167,368
W157-T009,157,300.0,A_prereg_0.05s,786.2667,786.5833,0.3166,0.3333,20,0,1,1,track_birth|unobserved_gap_after,294.81,191.97,191.97,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,786.65,786.65,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,199.25,199.25,199.25,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,786.75,786.8,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,239.33,228.09,228.09,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,786.85,786.9667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,272.97,268.75,266.96,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,787.2333,787.2333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,265.72,265.72,265.72,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,787.2833,787.7333,0.45,0.4167,25,3,1,1,unobserved_gap_before|unobserved_gap_after,244.71,286.32,205.99,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,787.7833,787.9,0.1167,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,296.16,289.16,289.16,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,787.9833,787.9833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,273.37,273.37,273.37,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,788.15,788.2333,0.0833,0.1,6,0,1,1,unobserved_gap_before|unobserved_gap_after,238.07,235.83,234.49,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,788.4667,788.4667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,271.97,271.97,271.97,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,788.5333,788.5333,0.0,0.0167,1,0,1,0,unobserved_gap_before,272.67,272.67,272.67,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,789.6667,790.9667,1.3,1.3167,79,0,1,0,unobserved_gap_before,296.58,295.72,230.89,786.2667,793.7167,7.45,354
W157-T009,157,300.0,A_prereg_0.05s,792.3833,792.4333,0.05,0.0667,4,0,1,0,unobserved_gap_before,297.15,295.68,295.68,786.2667,793.7167,7.45,354
W157-T010,157,300.0,A_prereg_0.05s,785.9833,786.7333,0.75,0.7667,46,0,0,1,unobserved_gap_after,292.96,146.46,121.44,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,786.7833,787.9667,1.1834,1.2,72,0,1,1,unobserved_gap_before|unobserved_gap_after,150.99,116.55,114.49,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,788.0833,788.2667,0.1834,0.2,12,0,1,1,unobserved_gap_before|unobserved_gap_after,105.58,112.55,105.58,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,788.35,788.4667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,99.02,131.61,97.45,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,788.5333,788.6667,0.1334,0.15,9,0,1,1,unobserved_gap_before|unobserved_gap_after,129.77,176.99,129.77,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,788.8,789.4167,0.6167,0.6333,38,0,1,1,unobserved_gap_before|unobserved_gap_after,236.48,215.16,215.16,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,789.5333,789.5833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,257.56,236.36,236.36,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,789.6667,790.7667,1.1,1.0667,64,2,1,1,unobserved_gap_before|unobserved_gap_after,98.76,175.82,98.76,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,790.8333,791.0,0.1667,0.15,9,1,1,1,unobserved_gap_before|unobserved_gap_after,196.66,161.66,157.87,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.0667,791.3667,0.3,0.2833,17,1,1,1,unobserved_gap_before|unobserved_gap_after,134.36,141.99,134.36,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.4333,791.4833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,130.33,130.56,130.33,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.55,791.5667,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,121.22,121.22,121.22,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.6333,791.65,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,156.2,156.2,156.2,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.7,791.9,0.2,0.1667,10,2,1,1,unobserved_gap_before|unobserved_gap_after,130.84,95.28,95.28,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,791.9667,791.9667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,98.96,98.96,98.96,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,792.1167,792.1167,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,186.84,186.84,186.84,785.35,792.2,6.85,332
W157-T010,157,300.0,A_prereg_0.05s,792.2,792.2,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,158.29,158.29,158.29,785.35,792.2,6.85,332
W157-T011,157,300.0,A_prereg_0.05s,789.7,790.3667,0.6667,0.6833,41,0,0,1,unobserved_gap_after,299.72,253.19,250.84,786.0167,790.5167,4.5,255
W157-T011,157,300.0,A_prereg_0.05s,790.5,790.5167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|track_end,253.01,253.01,253.01,786.0167,790.5167,4.5,255
W157-T012,157,300.0,A_prereg_0.05s,783.6167,783.6167,0.0,0.0167,1,0,1,0,unobserved_gap_before,294.34,294.34,294.34,781.5667,785.6333,4.0666,183
W157-T012,157,300.0,A_prereg_0.05s,783.9333,784.6167,0.6834,0.6167,37,4,0,1,unobserved_gap_after,295.44,159.52,150.64,781.5667,785.6333,4.0666,183
W157-T012,157,300.0,A_prereg_0.05s,784.6833,785.05,0.3667,0.3833,23,0,1,0,unobserved_gap_before,186.4,295.37,183.28,781.5667,785.6333,4.0666,183
W157-T013,157,300.0,A_prereg_0.05s,785.15,785.25,0.1,0.0833,5,2,1,1,track_birth|unobserved_gap_after,67.56,111.2,67.56,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,785.3833,785.3833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,109.19,109.19,109.19,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,785.55,785.5667,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,225.36,225.36,225.36,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,785.65,785.7,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,217.96,202.6,202.6,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,785.7667,785.8,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,200.61,193.15,193.15,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,785.85,786.0167,0.1667,0.1833,11,0,1,1,unobserved_gap_before|unobserved_gap_after,176.88,226.86,176.09,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,786.1167,786.25,0.1333,0.15,9,0,1,0,unobserved_gap_before,208.6,279.84,208.6,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,788.45,788.4667,0.0167,0.0333,2,0,0,1,unobserved_gap_after,298.62,299.84,298.62,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,788.55,789.3,0.75,0.7,42,2,1,1,unobserved_gap_before|unobserved_gap_after,230.47,73.01,14.35,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,789.35,789.4167,0.0667,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,90.97,97.35,90.97,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,789.5333,789.55,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,119.76,119.76,119.76,785.15,789.6833,4.5333,186
W157-T013,157,300.0,A_prereg_0.05s,789.6667,789.6833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|track_end,232.58,232.58,232.58,785.15,789.6833,4.5333,186
W157-T014,157,300.0,A_prereg_0.05s,789.35,789.7167,0.3667,0.35,21,1,0,1,unobserved_gap_after,288.39,167.21,143.43,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,789.8833,789.9,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,236.84,236.84,236.84,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,789.95,789.95,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,205.59,205.59,205.59,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.0333,790.1333,0.1,0.1167,7,0,1,1,unobserved_gap_before|unobserved_gap_after,195.34,195.54,194.62,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.3,790.3167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,179.32,179.32,179.32,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.3667,790.3667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,211.11,211.11,211.11,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.45,790.4833,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,198.31,208.18,198.31,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.55,790.55,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,154.51,154.51,154.51,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.7,790.7333,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,114.48,137.21,114.48,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.7833,790.8167,0.0334,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,128.27,113.54,113.54,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,790.8667,790.9667,0.1,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,145.38,136.61,135.91,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,791.05,791.1167,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,85.96,142.99,85.96,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,791.3,791.3,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,187.93,187.93,187.93,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,791.4333,791.65,0.2167,0.2,12,1,1,1,unobserved_gap_before|unobserved_gap_after,268.71,279.31,268.71,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,791.7833,791.8333,0.05,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,246.69,175.7,175.7,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,791.9833,791.9833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,180.07,180.07,180.07,787.55,792.1,4.55,172
W157-T014,157,300.0,A_prereg_0.05s,792.0833,792.1,0.0167,0.0333,2,0,1,1,unobserved_gap_before|track_end,204.15,187.57,187.57,787.55,792.1,4.55,172
