i,pts_s,play_time,gate,L,kills,deaths,max_level,life_healed,total_score,health_potions,mana_potions,dps,shield_block_chance,defaultkickattack,defaultweaponattack,onslaught,werewolf1,werewolf1_skill01_claws,werewolf1_skill02_charge
3274,1637.0,1970,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3275,1637.5,1970,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3276,1638.0,1971,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3277,1638.5,1971,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3278,1639.0,1972,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3279,1639.5,1972,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3280,1640.0,1973,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3281,1640.5,1973,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3282,1641.0,1974,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3283,1641.5,1974,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3284,1642.0,1975,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3285,1642.5,1975,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3286,1643.0,1976,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3287,1643.5,1976,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3288,1644.0,1977,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3289,1644.5,1977,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3290,1645.0,1978,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3291,1645.5,1978,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3292,1646.0,1979,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3293,1646.5,1979,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3294,1647.0,1980,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3295,1647.5,1980,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3296,1648.0,1981,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3297,1648.5,1981,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3298,1649.0,1982,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3299,1649.5,1982,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3300,1650.0,1983,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3301,1650.5,1983,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3302,1651.0,1984,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,20
3303,1651.5,1984,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3304,1652.0,1985,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3305,1652.5,1985,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3306,1653.0,1986,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3307,1653.5,1986,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3308,1654.0,1987,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3309,1654.5,1987,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3310,1655.0,,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3311,1655.5,,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,,20
3312,1656.0,1989,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3313,1656.5,1989,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3314,1657.0,1990,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3315,1657.5,1990,OK,1390,126,0,5,805.05,0,0,0,0.0,,,,,2,46,20
3316,1658.0,1991,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3317,1658.5,1991,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3318,1659.0,1992,OK,1390,126,0,5,,0,0,0,0.0,,,74,,2,46,20
3319,1659.5,1992,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3320,1660.0,1993,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3321,1660.5,1993,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3322,1661.0,1994,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3323,1661.5,1994,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3324,1662.0,1995,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3325,1662.5,1995,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3326,1663.0,1996,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3327,1663.5,1996,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3328,1664.0,1997,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3329,1664.5,1997,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3330,1665.0,1998,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3331,1665.5,1998,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3332,1666.0,1999,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3333,1666.5,1999,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3334,1667.0,2000,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3335,1667.5,2000,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3336,1668.0,2001,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3337,1668.5,2001,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3338,1669.0,2002,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3339,1669.5,2002,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3340,1670.0,2003,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3341,1670.5,2003,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3342,1671.0,2004,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3343,1671.5,2004,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3344,1672.0,2005,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3345,1672.5,2005,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3346,1673.0,2006,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3347,1673.5,2006,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3348,1674.0,2007,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3349,1674.5,2007,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3350,1675.0,2008,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3351,1675.5,2008,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3352,1676.0,2009,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3353,1676.5,2009,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3354,1677.0,2010,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3355,1677.5,2010,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3356,1678.0,2011,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3357,1678.5,2011,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3358,1679.0,2012,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3359,1679.5,2012,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3360,1680.0,2013,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3361,1680.5,2013,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3362,1681.0,2014,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3363,1681.5,2014,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3364,1682.0,2015,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3365,1682.5,2015,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3366,1683.0,2016,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3367,1683.5,2016,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3368,1684.0,2017,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3369,1684.5,2017,OK,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3370,1685.0,2018,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3371,1685.5,2018,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3372,1686.0,2019,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3373,1686.5,2019,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3374,1687.0,2020,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3375,1687.5,2020,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3376,1688.0,2021,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3377,1688.5,2021,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3378,1689.0,2022,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3379,1689.5,2022,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3380,1690.0,2023,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3381,1690.5,2023,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3382,1691.0,2024,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3383,1691.5,2024,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3384,1692.0,2025,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3385,1692.5,2025,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3386,1693.0,2026,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3387,1693.5,2026,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3388,1694.0,2027,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3389,1694.5,2027,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3390,1695.0,2028,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3391,1695.5,2028,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3392,1696.0,2029,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3393,1696.5,2029,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3394,1697.0,2030,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3395,1697.5,,OK,1330,,,,,,,,,,,,,,,
3396,1698.0,2031,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3397,1698.5,2031,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3398,1699.0,2032,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3399,1699.5,2032,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3400,1700.0,2033,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3401,1700.5,2033,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3402,1701.0,2034,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3403,1701.5,2034,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3404,1702.0,2035,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3405,1702.5,2035,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3406,1703.0,2036,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3407,1703.5,2036,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3408,1704.0,2037,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3409,1704.5,2037,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3410,1705.0,2038,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3411,1705.5,2038,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3412,1706.0,2039,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3413,1706.5,2039,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3414,1707.0,2040,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3415,1707.5,2040,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3416,1708.0,2041,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3417,1708.5,2041,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3418,1709.0,2042,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3419,1709.5,2042,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3420,1710.0,2043,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3421,1710.5,2043,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3422,1711.0,2044,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3423,1711.5,2044,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3424,1712.0,2045,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3425,1712.5,2045,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3426,1713.0,2046,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3427,1713.5,2046,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3428,1714.0,2047,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3429,1714.5,2047,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3430,1715.0,2048,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3431,1715.5,2048,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3432,1716.0,2049,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3433,1716.5,2049,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3434,1717.0,2050,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3435,1717.5,2050,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3436,1718.0,2051,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,,2,46,20
3437,1718.5,2051,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3438,1719.0,2052,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3439,1719.5,2052,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3440,1720.0,2053,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3441,1720.5,2053,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3442,1721.0,2054,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3443,1721.5,2054,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3444,1722.0,2055,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3445,1722.5,2055,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3446,1723.0,2056,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3447,1723.5,2056,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3448,1724.0,2057,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3449,1724.5,2057,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3450,1725.0,2058,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3451,1725.5,2058,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3452,1726.0,2059,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3453,1726.5,2059,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3454,1727.0,2060,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3455,1727.5,2060,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3456,1728.0,2061,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3457,1728.5,2061,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,,,
3458,1729.0,2062,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,,,
3459,1729.5,2062,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,,,
3460,1730.0,2063,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3461,1730.5,2063,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,,54,,46,20
3462,1731.0,2063,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,
3463,1731.5,2063,OK,1390,126,0,5,,0,0,0,0.0,,5,74,,2,46,
3464,1732.0,2064,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3465,1732.5,2064,OK,1390,126,0,5,805.05,0,0,0,0.0,,5,74,54,2,46,20
3466,1733.0,2065,REJECT:life_healed,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3467,1733.5,2065,REJECT:life_healed,1390,126,0,5,,0,0,0,0.0,,5,74,54,2,46,20
3468,1734.0,2066,REJECT:life_healed,1390,126,0,5,,0,0,0,0.0,,5,74,54,3,46,20
3469,1734.5,2066,OK,1390,126,0,5,,0,0,0,0.0,,5,,54,3,46,20
3470,1735.0,2067,OK,1390,126,0,5,837.0,0,0,0,0.0,,5,74,54,3,46,20
3471,1735.5,2067,OK,1390,126,0,5,842.3,0,0,0,0.0,,5,74,54,3,,20
3472,1736.0,2068,OK,1390,128,0,5,842.3,0,0,0,129.4,,5,74,54,3,,21
3473,1736.5,2068,OK,1390,128,0,5,842.3,0,0,0,129.4,,5,74,54,3,,21
3474,1737.0,2069,OK,1390,128,0,5,842.3,0,0,0,129.4,,5,74,54,3,,21
3475,1737.5,2069,OK,1390,134,0,5,842.3,0,0,0,369.83,,,74,54,3,47,21
3476,1738.0,2070,OK,1390,134,0,5,842.3,0,0,0,369.83,,5,74,54,3,48,21
3477,1738.5,2070,OK,1390,135,0,5,842.3,0,0,0,408.82,,5,74,54,3,48,21
3478,1739.0,2071,OK,1390,135,0,5,842.3,0,0,0,408.82,,,,54,3,48,21
3479,1739.5,2071,OK,1390,135,0,5,842.3,0,0,0,408.82,,5,74,54,3,49,21
3480,1740.0,2072,OK,1390,136,0,5,842.3,0,0,0,446.98,,5,74,54,3,49,21
3481,1740.5,2072,OK,1390,136,0,5,842.3,0,0,0,446.98,,5,74,54,3,49,21
3482,1741.0,2073,OK,1390,136,0,5,842.3,0,0,0,317.59,,5,74,54,3,49,
3483,1741.5,2073,OK,1390,136,0,5,842.3,0,0,0,317.59,,5,74,,3,,
3484,1742.0,2074,OK,1390,136,0,5,842.3,0,0,0,317.59,,5,74,54,3,,21
3485,1742.5,2074,OK,1390,136,0,5,842.3,0,0,0,317.59,,5,74,54,3,,21
3486,1743.0,2075,OK,1390,136,0,5,842.3,0,0,0,77.16,,5,74,54,3,,21
3487,1743.5,2075,OK,1390,136,0,5,842.3,0,0,0,77.16,,5,74,,3,49,21
3488,1744.0,2076,OK,1390,136,0,5,842.3,0,0,0,38.17,,5,74,,3,,21
3489,1744.5,2076,OK,1390,136,0,5,842.3,0,0,0,38.17,,5,74,,3,49,21
3490,1745.0,2077,OK,1390,136,0,5,842.3,0,0,0,0.0,,5,74,,3,,21
3491,1745.5,2077,OK,1390,136,0,5,842.3,0,0,0,0.0,,5,74,54,3,,21
3492,1746.0,2078,OK,1390,136,0,5,842.3,0,0,0,0.0,,5,74,,3,49,21
3493,1746.5,2078,OK,1390,136,0,5,842.3,0,0,0,0.0,,5,74,,3,49,21
3494,1747.0,2079,OK,1390,136,0,5,,0,0,0,0.0,,5,74,,3,49,21
3495,1747.5,2079,OK,1390,136,0,5,842.3,0,0,0,0.0,,5,74,54,3,49,21
3496,1748.0,2080,OK,1390,137,0,5,842.3,0,0,0,74.0,,5,74,54,3,49,21
3497,1748.5,2080,OK,1390,143,0,5,842.65,0,0,0,524.99,,5,74,54,3,,22
3498,1749.0,2081,OK,1390,143,0,5,,0,0,0,524.99,,5,74,54,3,49,22
3499,1749.5,2081,OK,1390,143,0,5,852.67,0,0,0,524.99,,,,54,3,49,22
3500,1750.0,2082,OK,1390,144,0,5,864.0,0,0,0,554.06,,5,74,54,3,50,22
3501,1750.5,2082,OK,1390,144,0,5,864.5,0,0,0,554.06,,5,74,54,3,50,22
3502,1751.0,2083,OK,1390,144,0,5,865.0,0,0,0,554.06,,5,74,54,3,50,22
3503,1751.5,2083,OK,1390,144,0,5,879.56,0,0,0,554.06,,5,74,54,3,50,22
3504,1752.0,2084,OK,1390,144,0,5,879.58,0,0,0,554.06,,5,74,54,3,51,22
3505,1752.5,2084,OK,1390,148,0,5,880.08,0,0,0,709.51,,5,74,54,3,51,22
3506,1753.0,2085,OK,1390,148,0,5,880.58,0,0,0,635.0,,5,74,54,3,,23
3507,1753.5,2085,OK,1390,149,0,5,881.08,0,0,0,705.58,,5,74,54,3,51,23
3508,1754.0,2086,OK,1390,149,0,5,881.58,0,0,0,254.82,,5,74,54,3,51,23
3509,1754.5,2086,OK,1390,149,0,5,,0,0,0,254.82,,5,74,54,3,51,23
3510,1755.0,2087,OK,1390,149,0,5,,0,0,0,254.82,,5,74,54,3,51,23
3511,1755.5,2087,OK,1390,149,0,5,,0,0,0,254.82,,5,74,54,3,,23
3512,1756.0,2088,OK,1390,149,0,5,884.31,0,0,0,225.75,,5,74,54,3,51,23
3513,1756.5,2088,OK,1390,149,0,5,,0,0,0,225.75,,5,74,54,3,51,23
3514,1757.0,2089,OK,1390,149,0,5,884.31,0,0,0,225.75,,5,74,54,3,51,23
3515,1757.5,2089,OK,1390,149,0,5,884.31,0,0,0,225.75,,5,74,54,3,51,23
3516,1758.0,2090,OK,1390,149,0,5,884.31,0,0,0,70.3,,5,74,54,3,51,23
3517,1758.5,2090,OK,1390,149,0,5,,0,0,0,70.3,,5,74,54,3,51,23
3518,1759.0,2091,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3519,1759.5,2091,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3520,1760.0,2091,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3521,1760.5,2091,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3522,1761.0,2092,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3523,1761.5,2092,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3524,1762.0,2093,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3525,1762.5,2093,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3526,1763.0,2094,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3527,1763.5,2094,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3528,1764.0,2095,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3529,1764.5,2095,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3530,1765.0,2096,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3531,1765.5,2096,OK,1390,149,0,5,884.31,0,0,0,0.0,,5,74,54,3,51,23
3532,1766.0,2097,OK,1390,150,0,5,884.31,0,0,0,74.0,,5,74,54,3,51,24
3533,1766.5,2097,OK,1390,150,0,5,884.31,0,0,0,74.0,,5,74,54,3,51,24
3534,1767.0,2098,OK,1390,150,0,5,884.31,0,0,0,74.0,,5,74,54,3,51,24
3535,1767.5,2098,OK,1390,150,0,5,884.31,0,0,0,74.0,,5,74,54,3,51,24
3536,1768.0,2099,OK,1390,153,0,5,884.31,0,0,0,185.89,,5,74,54,3,52,24
3537,1768.5,2099,OK,1390,153,0,5,884.31,0,0,0,185.89,,,74,54,3,52,24
3538,1769.0,2100,OK,1390,153,0,5,884.31,0,0,0,185.89,,,74,54,3,,24
3539,1769.5,2100,OK,1390,153,0,5,884.31,0,0,0,185.89,,5,74,54,3,52,24
3540,1770.0,2101,OK,1390,154,0,5,884.31,0,0,0,258.86,,5,74,54,3,52,25
3541,1770.5,2101,OK,1390,154,0,5,884.31,0,0,0,258.86,,5,74,54,3,52,25
3542,1771.0,2102,OK,1390,154,0,5,884.31,0,0,0,184.86,,5,74,54,3,52,25
3543,1771.5,2102,OK,1390,154,0,5,884.31,0,0,0,184.86,,5,74,54,3,52,25
3544,1772.0,2103,OK,1390,154,0,5,884.31,0,0,0,184.86,,5,74,54,3,52,25
3545,1772.5,2103,OK,1390,154,0,5,884.31,0,0,0,184.86,,5,74,54,3,52,25
3546,1773.0,2104,OK,1390,154,0,5,884.31,0,0,0,72.97,,5,74,54,3,52,25
3547,1773.5,2104,OK,1390,154,0,5,884.31,0,0,0,72.97,,5,74,54,3,52,25
3548,1774.0,2105,OK,1390,154,0,5,884.31,0,0,0,72.97,,5,74,54,3,52,25
3549,1774.5,2105,OK,1390,157,0,5,884.31,0,0,0,314.52,,5,74,54,3,52,26
3550,1775.0,2106,OK,1390,157,0,5,884.31,0,0,0,241.55,,5,74,54,3,52,26
3551,1775.5,2106,OK,1390,157,0,5,884.31,0,0,0,241.55,,5,74,54,3,52,26
3552,1776.0,2107,OK,1390,157,0,5,884.31,0,0,0,241.55,,5,74,54,3,52,26
3553,1776.5,2107,OK,1390,157,0,5,884.31,0,0,0,241.55,,5,74,54,3,52,26
3554,1777.0,2108,OK,1390,157,0,5,884.31,0,0,0,241.55,,5,74,54,3,52,26
